UTC;command
2025-05-28 16:52:33.462445+00:00;-1
2025-05-28 16:53:40.752470+00:00;0
2025-05-28 16:53:40.752470+00:00;0
2025-05-28 16:54:43.000749+00:00;0
2025-05-28 16:55:45.202157+00:00;0
2025-05-28 16:56:47.375829+00:00;0
2025-05-28 16:57:49.630716+00:00;0
2025-05-28 16:58:51.745608+00:00;0
2025-05-28 16:59:54.044920+00:00;0
2025-05-28 17:00:56.247740+00:00;0
2025-05-28 17:01:58.377058+00:00;0
2025-05-28 17:03:00.721369+00:00;0
2025-05-28 17:04:02.951716+00:00;0
2025-05-28 17:05:05.182074+00:00;0
2025-05-28 17:06:07.330689+00:00;0
2025-05-28 17:07:09.525279+00:00;0
2025-05-28 17:08:11.811564+00:00;0
2025-05-28 17:09:13.985779+00:00;0
2025-05-28 17:10:16.250635+00:00;0
2025-05-28 17:11:18.456778+00:00;0
2025-05-28 17:12:20.600578+00:00;0
2025-05-28 17:13:22.862812+00:00;0
2025-05-28 17:14:25.068741+00:00;0
2025-05-28 17:15:27.320439+00:00;0
2025-05-28 17:16:29.534393+00:00;0
2025-05-28 17:17:31.848681+00:00;0
2025-05-28 17:18:39.344270+00:00;2
2025-05-28 17:18:39.344270+00:00;2
2025-05-28 17:19:41.541856+00:00;1
2025-05-28 17:20:43.849174+00:00;1
2025-05-28 17:21:46.108731+00:00;1
2025-05-28 17:22:48.321059+00:00;1
2025-05-28 17:23:50.635239+00:00;1
2025-05-28 17:24:52.820432+00:00;1
2025-05-28 17:25:55.116134+00:00;1
2025-05-28 17:26:57.270546+00:00;2
2025-05-28 17:27:59.444648+00:00;2
2025-05-28 17:29:01.680804+00:00;2
2025-05-28 17:30:08.927220+00:00;0
2025-05-28 17:30:08.927220+00:00;0
2025-05-28 17:31:11.092835+00:00;0
2025-05-28 17:32:13.334195+00:00;0
2025-05-28 17:33:15.529210+00:00;0
2025-05-28 17:34:17.918318+00:00;0
2025-05-28 17:35:20.105965+00:00;0
2025-05-28 17:36:22.309123+00:00;0
2025-05-28 17:37:24.569140+00:00;0
2025-05-28 17:38:31.923823+00:00;2
2025-05-28 17:38:31.923823+00:00;2
2025-05-28 17:39:34.201621+00:00;1
2025-05-28 17:40:36.445604+00:00;1
2025-05-28 17:41:38.729649+00:00;1
2025-05-28 17:42:40.884356+00:00;1
2025-05-28 17:43:43.083866+00:00;1
2025-05-28 17:44:45.462335+00:00;1
2025-05-28 17:45:47.678674+00:00;1
2025-05-28 17:46:49.931774+00:00;2
2025-05-28 17:47:57.348864+00:00;0
2025-05-28 17:47:57.348864+00:00;0
2025-05-28 17:48:59.559216+00:00;0
2025-05-28 17:50:01.782725+00:00;0
2025-05-28 17:51:03.987314+00:00;0
2025-05-28 17:52:06.154314+00:00;0
2025-05-28 17:53:08.402502+00:00;0
2025-05-28 17:54:10.570351+00:00;0
2025-05-28 17:55:12.835174+00:00;-1
2025-05-28 17:56:20.191990+00:00;-2
2025-05-28 17:56:20.191990+00:00;-2
2025-05-28 17:57:22.407401+00:00;-1
2025-05-28 17:58:24.706341+00:00;-1
2025-05-28 17:59:32.099691+00:00;0
2025-05-28 17:59:32.099691+00:00;0
2025-05-28 18:00:34.442930+00:00;0
2025-05-28 18:01:36.609123+00:00;0
2025-05-28 18:02:38.947933+00:00;0
2025-05-28 18:03:41.150267+00:00;0
2025-05-28 18:04:43.395719+00:00;0
2025-05-28 18:05:50.837956+00:00;2
2025-05-28 18:05:50.837956+00:00;2
2025-05-28 18:06:53.101794+00:00;1
2025-05-28 18:07:55.451697+00:00;1
2025-05-28 18:08:57.587142+00:00;1
2025-05-28 18:09:59.759461+00:00;1
2025-05-28 18:11:02.076851+00:00;1
2025-05-28 18:12:04.234414+00:00;1
2025-05-28 18:13:06.466075+00:00;1
2025-05-28 18:14:08.672809+00:00;1
2025-05-28 18:15:16.046333+00:00;0
2025-05-28 18:15:16.046333+00:00;0
2025-05-28 18:16:18.326580+00:00;0
2025-05-28 18:17:20.548619+00:00;0
2025-05-28 18:18:22.805485+00:00;0
2025-05-28 18:19:30.064301+00:00;2
2025-05-28 18:19:30.064301+00:00;2
2025-05-28 18:20:32.202026+00:00;2
2025-05-28 18:21:34.514198+00:00;1
2025-05-28 18:22:36.718211+00:00;1
2025-05-28 18:23:39.030587+00:00;1
2025-05-28 18:24:41.245738+00:00;1
2025-05-28 18:25:43.486001+00:00;1
2025-05-28 18:26:45.904554+00:00;1
2025-05-28 18:27:48.080873+00:00;1
2025-05-28 18:28:50.382891+00:00;1
2025-05-28 18:29:52.586793+00:00;1
2025-05-28 18:30:54.809815+00:00;1
2025-05-28 18:31:57.073051+00:00;1
2025-05-28 18:32:59.343253+00:00;1
2025-05-28 18:34:01.693551+00:00;1
2025-05-28 18:35:08.994157+00:00;0
2025-05-28 18:35:08.994157+00:00;0
2025-05-28 18:36:11.197815+00:00;0
2025-05-28 18:37:13.523577+00:00;0
2025-05-28 18:38:15.797985+00:00;0
2025-05-28 18:39:23.218208+00:00;2
2025-05-28 18:39:23.218208+00:00;2
2025-05-28 18:40:30.606795+00:00;0
2025-05-28 18:40:30.607791+00:00;0
2025-05-28 18:41:32.796766+00:00;0
2025-05-28 18:42:40.301596+00:00;2
2025-05-28 18:42:40.301596+00:00;2
2025-05-28 18:43:42.532319+00:00;1
2025-05-28 18:44:44.836324+00:00;1
2025-05-28 18:45:52.303872+00:00;0
2025-05-28 18:45:52.303872+00:00;0
2025-05-28 18:46:54.515716+00:00;0
2025-05-28 18:47:56.749575+00:00;0
2025-05-28 18:48:58.895366+00:00;0
2025-05-28 18:50:01.148715+00:00;0
2025-05-28 18:51:03.323733+00:00;0
2025-05-28 18:52:05.493770+00:00;0
2025-05-28 18:53:07.778156+00:00;0
2025-05-28 18:54:15.210920+00:00;2
2025-05-28 18:54:15.210920+00:00;2
2025-05-28 18:55:17.483420+00:00;1
2025-05-28 18:56:19.679415+00:00;1
2025-05-28 18:57:21.861174+00:00;1
2025-05-28 18:58:24.260785+00:00;1
2025-05-28 18:59:26.509593+00:00;1
2025-05-28 19:00:28.844952+00:00;1
2025-05-28 19:01:31.021769+00:00;2
2025-05-28 19:02:38.242222+00:00;0
2025-05-28 19:02:38.243222+00:00;0
2025-05-28 19:03:40.572177+00:00;1
2025-05-28 19:04:42.795160+00:00;1
2025-05-28 19:05:45.057658+00:00;0
2025-05-28 19:06:47.242590+00:00;0
2025-05-28 19:07:49.414216+00:00;0
2025-05-28 19:08:51.672455+00:00;0
2025-05-28 19:09:54.047906+00:00;0
2025-05-28 19:10:56.321669+00:00;0
2025-05-28 19:12:03.739344+00:00;-2
2025-05-28 19:12:03.739344+00:00;-2
2025-05-28 19:13:05.960209+00:00;-1
2025-05-28 19:14:08.202265+00:00;-1
2025-05-28 19:15:10.351332+00:00;-1
2025-05-28 19:16:12.628059+00:00;-1
2025-05-28 19:17:14.795141+00:00;-1
2025-05-28 19:18:17.101763+00:00;-1
2025-05-28 19:19:19.292092+00:00;-1
2025-05-28 19:20:21.566702+00:00;-1
2025-05-28 19:21:23.816617+00:00;-1
2025-05-28 19:22:26.038440+00:00;-2
2025-05-28 19:23:33.627708+00:00;0
2025-05-28 19:23:33.627708+00:00;0
2025-05-28 19:24:35.873475+00:00;0
2025-05-28 19:25:38.056662+00:00;0
2025-05-28 19:26:45.616252+00:00;-2
2025-05-28 19:26:45.617256+00:00;-2
2025-05-28 19:27:47.858575+00:00;-1
2025-05-28 19:28:50.168005+00:00;-1
2025-05-28 19:29:52.401281+00:00;-1
2025-05-28 19:30:54.624344+00:00;-1
2025-05-28 19:31:56.997137+00:00;-1
2025-05-28 19:32:59.298962+00:00;-1
2025-05-28 19:34:01.576027+00:00;-2
2025-05-28 19:35:03.743446+00:00;-2
2025-05-28 19:36:06.020987+00:00;-1
2025-05-28 19:37:13.356356+00:00;0
2025-05-28 19:37:13.356356+00:00;0
2025-05-28 19:38:15.514360+00:00;0
2025-05-28 19:39:17.780427+00:00;0
2025-05-28 19:40:19.952866+00:00;0
2025-05-28 19:41:22.229317+00:00;0
2025-05-28 19:42:24.435320+00:00;0
2025-05-28 19:43:26.638062+00:00;0
2025-05-28 19:44:28.918707+00:00;0
2025-05-28 19:45:31.093686+00:00;0
2025-05-28 19:46:33.366734+00:00;0
2025-05-28 19:47:35.505479+00:00;0
2025-05-28 19:48:42.975785+00:00;2
2025-05-28 19:48:42.976744+00:00;2
2025-05-28 19:49:50.358283+00:00;0
2025-05-28 19:49:50.358283+00:00;0
2025-05-28 19:50:52.510342+00:00;0
2025-05-28 19:51:54.774331+00:00;0
2025-05-28 19:52:56.997429+00:00;0
2025-05-28 19:53:59.352268+00:00;0
2025-05-28 19:55:06.768779+00:00;2
2025-05-28 19:55:06.769776+00:00;2
2025-05-28 19:56:09.037549+00:00;1
2025-05-28 19:57:11.168963+00:00;1
2025-05-28 19:58:13.379175+00:00;1
2025-05-28 19:59:15.635893+00:00;1
2025-05-28 20:00:23.031056+00:00;0
2025-05-28 20:00:23.031056+00:00;0
2025-05-28 20:01:25.296309+00:00;0
2025-05-28 20:02:27.507249+00:00;0
2025-05-28 20:03:29.744264+00:00;0
2025-05-28 20:04:31.888293+00:00;0
2025-05-28 20:05:34.061705+00:00;0
2025-05-28 20:06:36.335235+00:00;-2
2025-05-28 20:07:38.545996+00:00;-2
2025-05-28 20:08:40.914827+00:00;-1
2025-05-28 20:09:43.100175+00:00;-2
2025-05-28 20:10:45.295113+00:00;-2
2025-05-28 20:11:47.611262+00:00;-1
2025-05-28 20:12:49.871327+00:00;-1
2025-05-28 20:13:52.254101+00:00;-1
2025-05-28 20:14:54.470684+00:00;-1
2025-05-28 20:15:56.749131+00:00;-1
2025-05-28 20:16:58.952574+00:00;-2
2025-05-28 20:18:01.123833+00:00;-2
2025-05-28 20:19:03.407751+00:00;0
2025-05-28 20:20:05.569834+00:00;0
2025-05-28 20:21:07.836246+00:00;0
2025-05-28 20:22:10.025440+00:00;0
2025-05-28 20:23:12.158871+00:00;0
2025-05-28 20:24:14.432306+00:00;0
2025-05-28 20:25:16.638147+00:00;-2
2025-05-28 20:26:18.913166+00:00;0
2025-05-28 20:27:21.088732+00:00;-1
2025-05-28 20:28:23.379613+00:00;-2
2025-05-28 20:29:25.585174+00:00;0
2025-05-28 20:30:27.785484+00:00;0
2025-05-28 20:31:30.057330+00:00;0
2025-05-28 20:32:32.272506+00:00;0
2025-05-28 20:33:34.582712+00:00;0
2025-05-28 20:34:36.857321+00:00;0
2025-05-28 20:35:39.146725+00:00;1
2025-05-28 20:36:41.344099+00:00;0
2025-05-28 20:37:43.462281+00:00;0
2025-05-28 20:38:45.719575+00:00;0
2025-05-28 20:39:47.927234+00:00;0
2025-05-28 20:40:50.180439+00:00;-2
2025-05-28 20:41:52.318700+00:00;-1
2025-05-28 20:42:54.590458+00:00;-1
2025-05-28 20:43:56.796214+00:00;-1
2025-05-28 20:44:59.011105+00:00;-1
2025-05-28 20:46:01.179134+00:00;-1
2025-05-28 20:47:03.383663+00:00;-1
2025-05-28 20:48:05.643420+00:00;-1
2025-05-28 20:49:07.802382+00:00;-1
2025-05-28 20:50:10.054080+00:00;-1
2025-05-29 06:01:02.744489+00:00;0
2025-05-29 06:02:04.778847+00:00;0
2025-05-29 06:03:06.828986+00:00;0
2025-05-29 06:04:09.070286+00:00;0
2025-05-29 06:05:11.026164+00:00;0
2025-05-29 06:06:13.090413+00:00;0
2025-05-29 06:07:15.007569+00:00;0
2025-05-29 06:08:17.118872+00:00;0
2025-05-29 06:09:19.198664+00:00;0
2025-05-29 06:10:21.180078+00:00;0
2025-05-29 06:11:23.228118+00:00;0
2025-05-29 06:12:25.193194+00:00;0
2025-05-29 06:13:27.203518+00:00;0
2025-05-29 06:14:29.255636+00:00;0
2025-05-29 06:15:31.242149+00:00;0
2025-05-29 06:16:33.219856+00:00;0
2025-05-29 06:17:35.294022+00:00;0
2025-05-29 06:18:37.426613+00:00;0
2025-05-29 06:19:39.408678+00:00;0
2025-05-29 06:20:41.458825+00:00;0
2025-05-29 06:21:43.396002+00:00;0
2025-05-29 06:22:45.387693+00:00;0
2025-05-29 06:23:47.435407+00:00;0
2025-05-29 06:24:49.378389+00:00;0
2025-05-29 06:25:56.644441+00:00;2
2025-05-29 06:25:56.645535+00:00;2
2025-05-29 06:26:58.656490+00:00;1
2025-05-29 06:28:00.658504+00:00;1
2025-05-29 06:29:02.932664+00:00;1
2025-05-29 06:30:04.902087+00:00;1
2025-05-29 06:31:07.045857+00:00;1
2025-05-29 06:32:09.136456+00:00;1
2025-05-29 06:33:11.067182+00:00;1
2025-05-29 06:34:13.061844+00:00;1
2025-05-29 06:35:15.252448+00:00;2
2025-05-29 06:36:22.515996+00:00;0
2025-05-29 06:36:22.515996+00:00;0
2025-05-29 06:37:24.481174+00:00;0
2025-05-29 06:38:26.580615+00:00;0
2025-05-29 06:39:29.043477+00:00;0
2025-05-29 06:40:31.100197+00:00;0
2025-05-29 06:41:33.093594+00:00;0
2025-05-29 06:42:34.998486+00:00;0
2025-05-29 06:43:37.041941+00:00;0
2025-05-29 06:44:39.044944+00:00;0
2025-05-29 06:45:46.337982+00:00;-2
2025-05-29 06:45:46.337982+00:00;-2
2025-05-29 06:46:48.410256+00:00;-1
2025-05-29 06:47:50.438797+00:00;-2
2025-05-29 06:48:57.638375+00:00;0
2025-05-29 06:48:57.638375+00:00;0
2025-05-29 06:49:59.617383+00:00;0
2025-05-29 06:51:06.818153+00:00;-2
2025-05-29 06:51:06.819146+00:00;-2
2025-05-29 06:52:14.063542+00:00;2
2025-05-29 06:52:19.198169+00:00;2
2025-05-29 06:52:19.198169+00:00;2
2025-05-29 06:53:26.468202+00:00;0
2025-05-29 06:53:26.469203+00:00;0
2025-05-29 06:54:28.515007+00:00;0
2025-05-29 06:55:30.483472+00:00;0
2025-05-29 06:56:37.686120+00:00;-2
2025-05-29 06:56:37.686120+00:00;-2
2025-05-29 06:57:45.097637+00:00;0
2025-05-29 06:57:45.097637+00:00;0
2025-05-29 06:58:47.147135+00:00;0
2025-05-29 06:59:54.354057+00:00;-2
2025-05-29 06:59:54.354057+00:00;-2
2025-05-29 07:01:01.760207+00:00;0
2025-05-29 07:01:01.760207+00:00;0
2025-05-29 07:02:03.701272+00:00;0
2025-05-29 07:03:05.725446+00:00;0
2025-05-29 07:04:13.076662+00:00;2
2025-05-29 07:04:13.076662+00:00;2
2025-05-29 07:05:15.033276+00:00;1
2025-05-29 07:06:17.074319+00:00;1
2025-05-29 07:07:19.149754+00:00;1
2025-05-29 07:08:21.121203+00:00;1
2025-05-29 07:09:23.041287+00:00;1
2025-05-29 07:10:25.140401+00:00;1
2025-05-29 07:11:27.193853+00:00;1
2025-05-29 07:12:29.266980+00:00;1
2025-05-29 07:13:31.202116+00:00;1
2025-05-29 07:14:33.191780+00:00;1
2025-05-29 07:15:35.346531+00:00;1
2025-05-29 07:16:37.483839+00:00;1
2025-05-29 07:17:39.572966+00:00;1
2025-05-29 07:18:41.675396+00:00;1
2025-05-29 07:19:43.780361+00:00;1
2025-05-29 07:20:45.769778+00:00;1
2025-05-29 07:21:47.841208+00:00;1
2025-05-29 07:22:49.891965+00:00;2
2025-05-29 07:23:52.002184+00:00;2
2025-05-29 07:24:53.990527+00:00;2
2025-05-29 07:25:56.030708+00:00;1
2025-05-29 07:26:58.156336+00:00;1
2025-05-29 07:28:00.347740+00:00;1
2025-05-29 07:29:02.401717+00:00;1
2025-05-29 07:30:04.543165+00:00;1
2025-05-29 07:31:11.760213+00:00;0
2025-05-29 07:31:11.761210+00:00;0
2025-05-29 07:32:13.737114+00:00;0
2025-05-29 07:33:15.813339+00:00;0
2025-05-29 07:34:17.738509+00:00;0
2025-05-29 07:35:19.799661+00:00;0
2025-05-29 07:36:21.843722+00:00;0
2025-05-29 07:37:23.868150+00:00;0
2025-05-29 07:38:26.064574+00:00;0
2025-05-29 07:39:33.302934+00:00;-2
2025-05-29 07:39:33.302934+00:00;-2
2025-05-29 07:40:35.287707+00:00;-2
2025-05-29 07:41:42.615940+00:00;0
2025-05-29 07:41:42.615940+00:00;0
2025-05-29 07:42:44.598619+00:00;0
2025-05-29 07:43:51.904361+00:00;-2
2025-05-29 07:43:51.904361+00:00;-2
2025-05-29 07:44:59.248322+00:00;0
2025-05-29 07:44:59.248322+00:00;0
2025-05-29 07:46:01.241732+00:00;0
2025-05-29 07:47:03.281983+00:00;0
2025-05-29 07:48:05.440493+00:00;0
2025-05-29 07:49:07.412842+00:00;0
2025-05-29 07:50:14.618021+00:00;2
2025-05-29 07:50:14.618021+00:00;2
2025-05-29 07:51:16.682802+00:00;1
2025-05-29 07:52:18.699375+00:00;1
2025-05-29 07:53:20.856253+00:00;1
2025-05-29 07:54:22.963912+00:00;1
2025-05-29 07:55:24.969674+00:00;1
2025-05-29 07:56:26.993385+00:00;1
2025-05-29 07:57:28.992339+00:00;1
2025-05-29 07:58:31.104656+00:00;1
2025-05-29 07:59:33.067690+00:00;1
2025-05-29 08:00:35.107453+00:00;1
2025-05-29 08:01:37.215481+00:00;1
2025-05-29 08:02:39.175038+00:00;1
2025-05-29 08:03:41.184201+00:00;2
2025-05-29 08:04:43.226005+00:00;2
2025-05-29 08:05:50.717549+00:00;0
2025-05-29 08:05:50.718546+00:00;0
2025-05-29 08:06:52.830388+00:00;0
2025-05-29 08:07:54.932840+00:00;0
2025-05-29 08:08:57.151509+00:00;0
2025-05-29 08:09:59.151072+00:00;0
2025-05-29 08:11:01.276375+00:00;0
2025-05-29 08:12:03.312521+00:00;0
2025-05-29 08:13:10.711613+00:00;2
2025-05-29 08:13:10.711613+00:00;2
2025-05-29 08:14:18.004527+00:00;0
2025-05-29 08:14:18.004527+00:00;0
2025-05-29 08:15:20.030900+00:00;0
2025-05-29 08:16:22.188885+00:00;0
2025-05-29 08:17:24.266534+00:00;0
2025-05-29 08:18:26.451328+00:00;0
2025-05-29 08:19:28.591317+00:00;0
2025-05-29 08:20:30.577854+00:00;0
2025-05-29 08:21:37.745524+00:00;-2
2025-05-29 08:21:37.745524+00:00;-2
2025-05-29 08:22:39.726300+00:00;-1
2025-05-29 08:23:41.805277+00:00;-1
2025-05-29 08:24:43.881532+00:00;-1
2025-05-29 08:25:45.829017+00:00;-1
2025-05-29 08:26:47.856152+00:00;-1
2025-05-29 08:27:55.187047+00:00;0
2025-05-29 08:27:55.188051+00:00;0
2025-05-29 08:28:57.184180+00:00;0
2025-05-29 08:29:59.377582+00:00;0
2025-05-29 08:31:01.535659+00:00;0
2025-05-29 08:32:08.809015+00:00;-2
2025-05-29 08:32:08.809015+00:00;-2
2025-05-29 08:33:10.997255+00:00;-1
2025-05-29 08:34:13.057112+00:00;-1
2025-05-29 08:35:15.133799+00:00;-1
2025-05-29 08:36:17.290151+00:00;-1
2025-05-29 08:37:19.395398+00:00;-1
2025-05-29 08:38:21.493176+00:00;-1
2025-05-29 08:39:23.654961+00:00;-1
2025-05-29 08:40:25.741989+00:00;-1
2025-05-29 08:41:27.885529+00:00;-1
2025-05-29 08:42:29.885958+00:00;-1
2025-05-29 08:43:31.855151+00:00;-1
2025-05-29 08:44:34.011500+00:00;-1
2025-05-29 08:45:41.191308+00:00;0
2025-05-29 08:45:41.192315+00:00;0
2025-05-29 08:46:43.229708+00:00;0
2025-05-29 08:47:45.427603+00:00;0
2025-05-29 08:48:47.450790+00:00;0
2025-05-29 08:49:49.572045+00:00;0
2025-05-29 08:50:51.681919+00:00;0
2025-05-29 08:51:53.695676+00:00;0
2025-05-29 08:52:55.808943+00:00;0
2025-05-29 08:53:57.868777+00:00;0
2025-05-29 08:54:59.933025+00:00;0
2025-05-29 08:56:02.141769+00:00;0
2025-05-29 08:57:04.167935+00:00;0
2025-05-29 08:58:06.316132+00:00;0
2025-05-29 08:59:08.352080+00:00;0
2025-05-29 09:00:15.511385+00:00;2
2025-05-29 09:00:15.511385+00:00;2
2025-05-29 09:01:17.683859+00:00;1
2025-05-29 09:02:19.741580+00:00;1
2025-05-29 09:03:21.827908+00:00;2
2025-05-29 09:04:29.201626+00:00;0
2025-05-29 09:04:29.201626+00:00;0
2025-05-29 09:05:31.320701+00:00;0
2025-05-29 09:06:33.476008+00:00;0
2025-05-29 09:07:35.472330+00:00;0
2025-05-29 09:08:37.539504+00:00;0
2025-05-29 09:09:39.670387+00:00;0
2025-05-29 09:10:41.738891+00:00;0
2025-05-29 09:11:48.993119+00:00;-2
2025-05-29 09:11:48.993119+00:00;-2
2025-05-29 09:12:51.148916+00:00;-1
2025-05-29 09:13:53.220256+00:00;-1
2025-05-29 09:14:55.321828+00:00;-1
2025-05-29 09:15:57.477208+00:00;-1
2025-05-29 09:16:59.540293+00:00;-1
2025-05-29 09:18:01.629384+00:00;-1
2025-05-29 09:19:03.732316+00:00;-1
2025-05-29 09:20:05.744080+00:00;-1
2025-05-29 09:21:07.876614+00:00;-2
2025-05-29 09:22:09.967855+00:00;-1
2025-05-29 09:23:12.012263+00:00;-1
2025-05-29 09:24:14.222385+00:00;-1
2025-05-29 09:25:16.332284+00:00;-1
2025-05-29 09:26:18.436142+00:00;-1
2025-05-29 09:27:20.501095+00:00;-1
2025-05-29 09:28:27.863118+00:00;0
2025-05-29 09:28:27.864118+00:00;0
2025-05-29 09:29:30.008165+00:00;0
2025-05-29 09:30:32.079762+00:00;0
2025-05-29 09:31:34.092733+00:00;0
2025-05-29 09:32:36.152212+00:00;0
2025-05-29 09:33:38.158544+00:00;0
2025-05-29 09:34:40.265846+00:00;0
2025-05-29 09:35:42.366489+00:00;0
2025-05-29 09:36:44.402294+00:00;0
2025-05-29 09:37:51.614782+00:00;2
2025-05-29 09:37:51.614782+00:00;2
2025-05-29 09:38:53.611130+00:00;1
2025-05-29 09:39:55.759559+00:00;1
2025-05-29 09:40:57.931981+00:00;2
2025-05-29 09:41:59.995177+00:00;2
2025-05-29 09:43:02.127830+00:00;1
2025-05-29 09:44:04.239012+00:00;2
2025-05-29 09:45:06.233368+00:00;1
2025-05-29 09:46:13.569983+00:00;0
2025-05-29 09:46:13.569983+00:00;0
2025-05-29 09:47:15.585805+00:00;0
2025-05-29 09:48:17.605931+00:00;0
2025-05-29 09:49:19.788350+00:00;0
2025-05-29 09:50:21.848601+00:00;0
2025-05-29 09:51:23.901754+00:00;0
2025-05-29 09:52:26.023097+00:00;0
2025-05-29 09:53:33.371287+00:00;-2
2025-05-29 09:53:33.371287+00:00;-2
2025-05-29 09:54:40.697166+00:00;0
2025-05-29 09:54:40.697166+00:00;0
2025-05-29 09:55:42.759464+00:00;0
2025-05-29 09:56:44.774167+00:00;0
2025-05-29 09:57:52.096288+00:00;-2
2025-05-29 09:57:52.097288+00:00;-2
2025-05-29 09:58:59.362782+00:00;0
2025-05-29 09:58:59.362782+00:00;0
2025-05-29 10:00:06.610377+00:00;2
2025-05-29 10:00:06.611419+00:00;2
2025-05-29 10:01:08.693854+00:00;1
2025-05-29 10:02:10.846799+00:00;2
2025-05-29 10:03:13.025610+00:00;1
2025-05-29 10:04:15.134117+00:00;1
2025-05-29 10:05:17.195472+00:00;1
2025-05-29 10:06:19.354905+00:00;1
2025-05-29 10:07:21.395243+00:00;1
2025-05-29 10:08:23.609082+00:00;1
2025-05-29 10:09:25.797439+00:00;1
2025-05-29 10:10:27.822067+00:00;1
2025-05-29 10:11:29.967465+00:00;1
2025-05-29 10:12:32.008409+00:00;1
2025-05-29 10:13:34.061371+00:00;1
2025-05-29 10:14:36.221880+00:00;1
2025-05-29 10:15:38.318475+00:00;2
2025-05-29 10:16:40.469522+00:00;1
2025-05-29 10:17:42.548347+00:00;1
2025-05-29 10:18:44.633822+00:00;1
2025-05-29 10:19:46.909050+00:00;1
2025-05-29 10:20:48.968458+00:00;1
2025-05-29 10:21:51.049974+00:00;1
2025-05-29 10:22:53.257380+00:00;1
2025-05-29 10:23:55.343249+00:00;1
2025-05-29 10:24:57.519108+00:00;1
2025-05-29 10:25:59.609270+00:00;1
2025-05-29 10:27:01.710674+00:00;1
2025-05-29 10:28:03.728151+00:00;1
2025-05-29 10:29:05.805898+00:00;1
2025-05-29 10:30:07.958730+00:00;1
2025-05-29 10:31:09.987190+00:00;1
2025-05-29 10:32:12.037316+00:00;1
2025-05-29 10:33:14.160865+00:00;2
2025-05-29 10:34:21.499215+00:00;0
2025-05-29 10:34:21.500212+00:00;0
2025-05-29 10:35:23.673004+00:00;0
2025-05-29 10:36:25.753610+00:00;0
2025-05-29 10:37:27.793930+00:00;0
2025-05-29 10:38:29.994520+00:00;0
2025-05-29 10:39:32.054522+00:00;0
2025-05-29 10:40:34.127555+00:00;0
2025-05-29 10:41:36.469804+00:00;0
2025-05-29 10:42:38.506314+00:00;0
2025-05-29 10:43:40.660021+00:00;0
2025-05-29 10:44:42.756988+00:00;0
2025-05-29 10:45:44.844081+00:00;0
2025-05-29 10:46:47.037610+00:00;0
2025-05-29 10:47:49.062684+00:00;0
2025-05-29 10:48:51.211762+00:00;0
2025-05-29 10:49:53.379649+00:00;0
2025-05-29 10:50:55.451207+00:00;0
2025-05-29 10:51:57.545032+00:00;0
2025-05-29 10:52:59.605372+00:00;0
2025-05-29 10:54:01.833821+00:00;0
2025-05-29 10:55:04.007374+00:00;0
2025-05-29 10:56:06.123717+00:00;0
2025-05-29 10:57:13.354150+00:00;2
2025-05-29 10:57:13.354150+00:00;2
2025-05-29 10:58:15.419853+00:00;1
2025-05-29 10:59:22.630086+00:00;0
2025-05-29 10:59:22.630086+00:00;0
2025-05-29 11:05:34.976450+00:00;0
2025-05-29 11:06:42.677668+00:00;2
2025-05-29 11:06:42.677668+00:00;2
2025-05-29 11:07:44.753334+00:00;1
2025-05-29 11:08:52.122288+00:00;0
2025-05-29 11:08:52.123284+00:00;0
2025-05-29 11:09:54.233145+00:00;0
2025-05-29 11:10:56.388355+00:00;0
2025-05-29 11:11:58.577871+00:00;0
2025-05-29 11:13:00.629386+00:00;0
2025-05-29 11:14:02.776612+00:00;0
2025-05-29 11:15:04.911965+00:00;0
2025-05-29 11:16:06.985320+00:00;0
2025-05-29 11:17:09.181645+00:00;0
2025-05-29 11:18:11.418408+00:00;0
2025-05-29 11:19:18.814124+00:00;-2
2025-05-29 11:19:18.815112+00:00;-2
2025-05-29 11:20:21.048239+00:00;-1
2025-05-29 11:21:23.116054+00:00;-1
2025-05-29 11:22:30.508681+00:00;0
2025-05-29 11:22:30.509677+00:00;0
2025-05-29 11:23:32.606418+00:00;0
2025-05-29 11:24:34.648844+00:00;0
2025-05-29 11:25:36.780117+00:00;0
2025-05-29 11:26:38.873282+00:00;0
2025-05-29 11:27:46.221345+00:00;2
2025-05-29 11:27:46.222301+00:00;2
2025-05-29 11:28:48.316959+00:00;1
2025-05-29 11:29:50.390433+00:00;1
2025-05-29 11:30:52.572620+00:00;1
2025-05-29 11:31:54.612727+00:00;1
2025-05-29 11:32:56.866246+00:00;1
2025-05-29 11:33:58.916280+00:00;1
2025-05-29 11:35:01.003052+00:00;1
2025-05-29 11:36:03.186420+00:00;1
2025-05-29 11:37:05.219157+00:00;2
2025-05-29 11:38:12.619791+00:00;0
2025-05-29 11:38:12.619791+00:00;0
2025-05-29 11:39:14.681847+00:00;0
2025-05-29 11:40:16.785391+00:00;0
2025-05-29 11:41:24.136310+00:00;2
2025-05-29 11:41:24.136310+00:00;2
2025-05-29 11:42:26.168719+00:00;1
2025-05-29 11:43:33.458483+00:00;0
2025-05-29 11:43:33.458483+00:00;0
2025-05-29 11:44:40.923552+00:00;2
2025-05-29 11:44:40.923552+00:00;2
2025-05-29 11:45:43.056872+00:00;2
2025-05-29 11:46:45.161269+00:00;1
2025-05-29 11:47:47.343627+00:00;1
2025-05-29 11:48:49.410929+00:00;1
